kind	sub	sup	detail
disputed	compass	gyrocompass	for wikidata; reversed by opencyc sumo wordnet
disputed	geographical-area	region	for wordnet; reversed by sumo
disputed	gyrocompass	compass	for opencyc sumo wordnet; reversed by wikidata
disputed	region	geographical-area	for sumo; reversed by wordnet
disputed	soil-horizon	soil-horizon	for claude; reversed by claude
single	abyssal-plain	geographical-feature	only wikidata
single	abyssal-plain	landform	only wikidata
single	abyssal-zone	body-of-water	only sumo
single	abyssal-zone	geographical-area	only sumo
single	abyssal-zone	geological-formation	only wordnet
single	abyssal-zone	natural-depression	only wordnet
single	abyssal-zone	physical-object	only wordnet
single	abyssal-zone	place	only sumo
single	abyssal-zone	waterbody-bed	only wordnet
single	achondrite	material	only sumo
single	achondrite	mineral	only sumo
single	achondrite	natural-object	only wordnet
single	achondrite	physical-object	only wordnet
single	achondrite	substance	only sumo
single	address	geographical-area	only sumo
single	adobe-clay	artifact	only opencyc
single	adobe-clay	soil	only wordnet
single	advection	event	only sumo
single	aegean-island	geographical-area	only sumo
single	aegean-island	physical-object	only wordnet
single	aegean-island	place	only sumo
single	aegean-island	yard	only sumo
single	aeolian-deflation	geological-process	only wordnet
single	aeolian-deflation	process	only wordnet
single	aerology	cognition	only wordnet
single	aerology	earth-science	only wordnet
single	aerology	natural-science	only wordnet
single	aerology	science	only wordnet
single	afterglow	event	only sumo
single	afterglow	luminosity	only sumo
single	afterglow	process	only wordnet
single	aftershock	event	only opencyc
single	aftershock	geological-phenomenon	only wordnet
single	aftershock	natural-event	only wordnet
single	aftershock	process	only wordnet
single	aftershock	situation	only opencyc
single	air-mass	natural-event	only wordnet
single	air-mass	process	only wordnet
single	air-mass	weather	only wordnet
single	air-pocket	place	only sumo
single	air-pocket	process	only wordnet
single	airstream	natural-event	only wordnet
single	airstream	process	only wordnet
single	airstream	weather	only wordnet
single	aisle	geographical-area	only sumo
single	alluvial-fan	body-of-water	only sumo
single	alluvial-fan	geographical-area	only sumo
single	alluvial-fan	natural-event	only wordnet
single	alluvial-fan	place	only sumo
single	alluvial-fan	process	only wordnet
single	alluvial-fan	stream	only sumo
single	alluvial-flat	geographical-area	only sumo
single	alluvial-flat	physical-object	only wordnet
single	alluvial-flat	place	only sumo
single	alluvial-flat	plain	only wordnet
single	alluvial-flat	yard	only sumo
single	alluvial-sediment	substance	only wordnet
single	ally	geographical-area	only sumo
single	alp	geographical-area	only sumo
single	alp	geological-formation	only wordnet
single	alp	land	only sumo
single	alp	natural-elevation	only wordnet
single	alp	physical-object	only wordnet
single	alp	place	only sumo
single	alp	yard	only sumo
single	alpine-glacier	geographical-feature	only wikidata
single	alpine-glacier	geological-formation	only wordnet
single	alpine-glacier	ice-mass	only wordnet
single	alpine-glacier	landform	only wikidata
single	alpine-glacier	physical-object	only wordnet
single	altimeter	physical-object	only wordnet
single	altocumulus	material	only sumo
single	altocumulus	natural-event	only wordnet
single	altocumulus	process	only wordnet
single	altocumulus	substance	only sumo
single	altocumulus	weather	only wikidata
single	altostratus	material	only sumo
single	altostratus	natural-event	only wordnet
single	altostratus	process	only wordnet
single	altostratus	substance	only sumo
single	altostratus	weather	only wikidata
single	ammonite	accomplishment	only sumo
single	ammonite	act	only sumo
single	ammonite	activity	only sumo
single	ammonite	communication	only sumo
single	ammonite	event	only sumo
single	ammonite	information	only sumo
single	ammonite	motion	only sumo
single	ammonite	physical-object	only wordnet
single	ammonite	procedure	only sumo
single	ammonite	volition	only sumo
single	anemometer	physical-object	only wordnet
single	anticyclone	event	only sumo
single	anticyclone	process	only wordnet
single	antitrade-wind	event	only sumo
single	antitrade-wind	natural-event	only wordnet
single	antitrade-wind	process	only wordnet
single	antitrade-wind	weather	only wordnet
single	antitrade-wind	wind	only wordnet
single	antitrades	event	only sumo
single	antitrades	natural-event	only wordnet
single	antitrades	process	only wordnet
single	antitrades	weather	only wordnet
single	antitrades	wind	only wordnet
single	apartment	geographical-area	only sumo
single	aquifer	body-of-water	only yago
single	aquifer	compound	only sumo
single	aquifer	landform	only yago
single	aquifer	material	only sumo
single	aquifer	physical-object	only wordnet
single	aquifer	place	only yago
single	aquifer	substance	only sumo
single	aquifer	water	only sumo
single	archipelago	geographical-feature	only wikidata
single	archipelago	physical-object	only wordnet
single	archipelago	place	only yago
single	arete	geographical-area	only sumo
single	arete	geological-formation	only wordnet
single	arete	land	only sumo
single	arete	physical-object	only wordnet
single	arete	place	only sumo
single	arete	yard	only sumo
single	arroyo	cavity	only opencyc
single	arroyo	geological-formation	only wordnet
single	arroyo	natural-depression	only wordnet
single	arroyo	physical-object	only wordnet
single	arroyo	route	only opencyc
single	arroyo	valley	only wordnet
single	artificial-horizon	physical-object	only wordnet
single	ascent	geographical-area	only sumo
single	ascent	geological-formation	only wordnet
single	ascent	land	only sumo
single	ascent	physical-object	only wordnet
single	ascent	place	only sumo
single	ascent	yard	only sumo
single	astrolabe	artifact	only wikidata
single	astrolabe	equipment	only wikidata
single	astrolabe	physical-object	only wikidata
single	astrolabe	tool	only wikidata
single	atlas	component	only sumo
single	atlas	contract-condition	only sumo
single	atlas	data-file	only sumo
single	atlas	device	only sumo
single	atlas	indication	only sumo
single	atlas	line-of-text	only sumo
single	atlas	mechanism	only sumo
single	atlas	news	only sumo
single	atlas	note	only sumo
single	atlas	text	only sumo
single	atmospheric-electricity	process	only wordnet
single	atmospheric-halo	event	only sumo
single	atmospheric-halo	luminosity	only sumo
single	atmospheric-halo	process	only wordnet
single	atmospheric-science	field-of-study	only opencyc
single	atmospheric-science	information	only opencyc
single	atmospheric-state	attribute	only sumo
single	atmospheric-state	natural-event	only wordnet
single	atmospheric-state	process	only wordnet
single	atmospheric-state	property	only sumo
single	atoll	geographical-feature	only wikidata
single	atoll	geological-formation	only wordnet
single	atoll	landform	only wikidata
single	atoll	landmass	only opencyc
single	atoll	natural-elevation	only wordnet
single	atoll	natural-ridge	only wordnet
single	atoll	physical-object	only wordnet
single	atoll	place	only yago
single	atoll	reef	only wordnet
single	aurora	event	only sumo
single	aurora	process	only wordnet
single	aurora-australis	natural-event	only wordnet
single	aurora-australis	process	only wordnet
single	aurora-australis	situation	only opencyc
single	aurora-borealis	aurora-australis	only opencyc
single	aurora-borealis	natural-event	only wordnet
single	aurora-borealis	process	only wordnet
single	aurora-borealis	situation	only opencyc
single	autumnal-equinox	quantity	only sumo
single	avalanche	event	only opencyc
single	avalanche	situation	only opencyc
single	azimuthal-equidistant-projection	map-projection	only opencyc
single	backwater	geographical-area	only sumo
single	backwater	place	only sumo
single	bad-weather	natural-event	only wordnet
single	bad-weather	process	only wordnet
single	bank	geological-formation	only wordnet
single	bank	natural-elevation	only opencyc
single	barometer	physical-object	only wordnet
single	barrier-island	geographical-area	only sumo
single	barrier-island	landform	only yago
single	barrier-island	landmass	only opencyc
single	barrier-island	physical-object	only wordnet
single	barrier-island	yard	only sumo
single	barrier-reef	geological-formation	only wordnet
single	barrier-reef	natural-elevation	only wordnet
single	barrier-reef	natural-ridge	only wordnet
single	barrier-reef	physical-object	only wordnet
single	barrier-reef	reef	only wordnet
single	bathymetry	geography	only wikidata
single	bathymetry	research	only wikidata
single	bathymetry	science	only wikidata
single	battlefront	geographical-area	only sumo
single	bayou	geographical-area	only sumo
single	bayou	place	only sumo
single	beach	geographical-area	only sumo
single	beach-erosion	geological-process	only wordnet
single	beach-erosion	process	only wordnet
single	beachfront	geographical-area	only sumo
single	beachfront	physical-object	only wordnet
single	beachfront	place	only sumo
single	beachfront	yard	only sumo
single	bedrock	material	only sumo
single	bedrock	mineral	only sumo
single	bedrock	natural-object	only wordnet
single	bedrock	physical-object	only wordnet
single	bedrock	substance	only sumo
single	bend	geographical-area	only sumo
single	bentonite	mineral	only sumo
single	bentonite	soil	only wordnet
single	berm	geographical-area	only sumo
single	berm	natural-elevation	only wordnet
single	berm	natural-ridge	only wordnet
single	berm	physical-object	only wordnet
single	berm	place	only sumo
single	bight	gulf	only opencyc
single	billabong	geographical-area	only sumo
single	billabong	place	only sumo
single	bioclimatology	cognition	only wordnet
single	bioclimatology	earth-science	only wordnet
single	bioclimatology	meteorology	only wordnet
single	bioclimatology	natural-science	only wordnet
single	bioclimatology	science	only wordnet
single	biome	place	only yago
single	biosphere	physical-object	only wordnet
single	bise	event	only sumo
single	bise	motion	only wikidata
single	bise	natural-event	only wordnet
single	bise	process	only wordnet
single	bise	weather	only wordnet
single	blizzard	natural-event	only wordnet
single	blizzard	process	only wordnet
single	block	geographical-area	only sumo
single	blue-jet	luminosity	only sumo
single	blue-jet	natural-event	only wordnet
single	blue-jet	process	only wordnet
single	bluff	escarpment	only claude
single	bluff	geological-formation	only wordnet
single	bluff	natural-elevation	only wordnet
single	bluff	natural-ridge	only wordnet
single	bluff	physical-object	only wordnet
single	body-of-water	geographical-area	only sumo
single	bog	body-of-water	only yago
single	bog	geographical-feature	only wikidata
single	bog	habitat	only wikidata
single	bog	landform	only yago
single	bog	place	only yago
single	bog-soil	material	only wordnet
single	bog-soil	substance	only wordnet
single	boulder	landform	only yago
single	boulder	natural-object	only wordnet
single	boulder	physical-object	only wordnet
single	boulder	place	only yago
single	brook	body-of-water	only wordnet
single	brooklet	body-of-water	only wordnet
single	brooklet	stream	only wordnet
single	bungalow	geographical-area	only sumo
single	buoy	artifact	only opencyc
single	butte	geographical-feature	only wikidata
single	butte	geological-formation	only wordnet
single	butte	physical-object	only wordnet
single	butte	place	only yago
single	caldera	cavity	only opencyc
single	caldera	depression	only opencyc
single	caldera	geographical-feature	only wikidata
single	caldera	geological-formation	only wordnet
single	caldera	physical-object	only wordnet
single	caldera	place	only yago
single	caliche	material	only wordnet
single	caliche	physical-object	only sumo
single	caliche	substance	only wordnet
single	calm-air	natural-event	only wordnet
single	calm-air	process	only wordnet
single	calm-air	weather	only wordnet
single	canyon	cavity	only opencyc
single	canyon	depression	only opencyc
single	canyon	geographical-feature	only wikidata
single	canyon	geological-formation	only wordnet
single	canyon	physical-object	only wordnet
single	canyon	place	only yago
single	canyonside	geographical-area	only sumo
single	canyonside	geological-formation	only wordnet
single	canyonside	land	only sumo
single	canyonside	physical-object	only wordnet
single	canyonside	place	only sumo
single	canyonside	yard	only sumo
single	cape	physical-object	only wordnet
single	cape	shore	only wikidata
single	capital-city	geographical-area	only sumo
single	cardinal-compass-point	attribute	only sumo
single	cardinal-compass-point	property	only sumo
single	caribbean-island	geographical-area	only sumo
single	caribbean-island	physical-object	only wordnet
single	caribbean-island	place	only sumo
single	caribbean-island	yard	only sumo
single	cartesian-coordinate-system	information	only opencyc
single	cartography	research	only wikidata
single	cartography	science	only wikidata
single	cascade	body-of-water	only wordnet
single	cataract	body-of-water	only wordnet
single	cataract	event	only opencyc
single	cataract	illness	only opencyc
single	cataract	situation	only opencyc
single	cave	geographical-feature	only wikidata
single	cavern	geological-formation	only wordnet
single	cavern	physical-object	only wordnet
single	cavity	geological-formation	only wordnet
single	cay	geological-formation	only wordnet
single	cay	landform	only yago
single	cay	natural-elevation	only wordnet
single	cay	natural-ridge	only wordnet
single	cay	physical-object	only wordnet
single	cay	place	only yago
single	cay	reef	only wordnet
single	celestial-equator	physical-object	only wordnet
single	celestial-horizon	physical-object	only wordnet
single	celestial-navigation	accomplishment	only sumo
single	celestial-navigation	leader	only sumo
single	celestial-navigation	procedure	only sumo
single	celestial-navigation	volition	only sumo
single	channel	geographical-feature	only wikidata
single	chernozemic-soil	material	only wordnet
single	chernozemic-soil	soil	only wordnet
single	chernozemic-soil	substance	only wordnet
single	china-clay	soil	only wordnet
single	chinook	natural-event	only wordnet
single	chinook	process	only wordnet
single	chinook	weather	only wordnet
single	chondrite	material	only sumo
single	chondrite	mineral	only sumo
single	chondrite	natural-object	only wordnet
single	chondrite	physical-object	only wordnet
single	chondrite	substance	only sumo
single	choropleth-map	artifact	only wordnet
single	choropleth-map	information	only sumo
single	choropleth-map	physical-object	only wordnet
single	cirque	cavity	only opencyc
single	cirque	depression	only opencyc
single	cirque	geological-formation	only wordnet
single	cirque	landform	only yago
single	cirque	natural-depression	only wordnet
single	cirque	physical-object	only wordnet
single	cirque	place	only yago
single	cirque	slope	only opencyc
single	cirrocumulus	material	only sumo
single	cirrocumulus	natural-event	only wordnet
single	cirrocumulus	process	only wordnet
single	cirrocumulus	substance	only sumo
single	cirrocumulus	weather	only wikidata
single	cirrostratus	material	only sumo
single	cirrostratus	natural-event	only wordnet
single	cirrostratus	process	only wordnet
single	cirrostratus	substance	only sumo
single	cirrostratus	weather	only wikidata
single	cirrus	material	only sumo
single	cirrus	natural-event	only wordnet
single	cirrus	process	only wordnet
single	cirrus	substance	only sumo
single	cirrus	weather	only wikidata
single	city-ward	geographical-area	only sumo
single	clast	material	only sumo
single	clast	substance	only sumo
single	clastic-rock	material	only sumo
single	clastic-rock	mineral	only sumo
single	clastic-rock	natural-object	only wordnet
single	clastic-rock	physical-object	only wordnet
single	clastic-rock	substance	only sumo
single	clear-air-turbulence	bad-weather	only wordnet
single	clear-air-turbulence	event	only sumo
single	clear-air-turbulence	natural-event	only wordnet
single	clear-air-turbulence	process	only wordnet
single	clear-air-turbulence	weather	only wordnet
single	cliff	geographical-feature	only wikidata
single	cliff	natural-elevation	only opencyc
single	climate	atmospheric-science	only wikidata
single	climate	oceanography	only wikidata
single	climate	physical-geography	only wikidata
single	climatic-zone	physical-object	only wordnet
single	climatic-zone	place	only wordnet
single	climatic-zone	region	only wordnet
single	climatology	cognition	only wordnet
single	climatology	earth-science	only wordnet
single	climatology	geography	only wikidata
single	climatology	natural-science	only wordnet
single	climatology	research	only wikidata
single	cloud-bank	material	only sumo
single	cloud-bank	natural-event	only wordnet
single	cloud-bank	process	only wordnet
single	cloud-bank	substance	only sumo
single	cloud-ceiling	quantity	only sumo
single	cloudiness	natural-event	only wordnet
single	cloudiness	process	only wordnet
single	cloudiness	weather	only wordnet
single	coal-seam	layer	only wordnet
single	coal-seam	physical-object	only wordnet
single	coal-seam	place	only wordnet
single	coastal-piloting	skill	only wikidata
single	coastal-plain	geographical-feature	only wikidata
single	coastal-plain	physical-object	only wordnet
single	coastal-plain	place	only yago
single	coastal-plain	shore	only wikidata
single	coastline	environment	only opencyc
single	coastline	geographical-area	only sumo
single	coastline	land	only sumo
single	coastline	physical-object	only wordnet
single	coastline	yard	only sumo
single	cold-front	event	only opencyc
single	cold-front	natural-event	only wordnet
single	cold-front	process	only wordnet
single	cold-front	situation	only opencyc
single	cold-front	weather	only opencyc
single	cold-wave	event	only sumo
single	cold-wave	natural-event	only wordnet
single	cold-wave	process	only wordnet
single	cold-weather	natural-event	only wordnet
single	cold-weather	process	only wordnet
single	cold-weather	quantity	only sumo
single	compass	equipment	only wikidata
single	compass	indication	only sumo
single	compass	information	only sumo
single	compass	tool	only wikidata
single	compass-card	compass	only wordnet
single	compass-card	instrument	only wordnet
single	compass-card	physical-object	only wordnet
single	compass-point	attribute	only sumo
single	compass-point	property	only sumo
single	condensation	event	only sumo
single	condensation	process	only wordnet
single	conformal-projection	information	only sumo
single	conformal-projection	physical-object	only wordnet
single	conic-projection	information	only sumo
single	conic-projection	physical-object	only wordnet
single	constituent-state	geographical-area	only sumo
single	continent	geographical-area	only sumo
single	continental-climate	atmospheric-science	only wikidata
single	continental-climate	climatology	only wikidata
single	continental-climate	geography	only wikidata
single	continental-climate	meteorology	only wikidata
single	continental-climate	oceanography	only wikidata
single	continental-climate	physical-geography	only wikidata
single	continental-climate	research	only wikidata
single	continental-climate	science	only wikidata
single	continental-drift	event	only sumo
single	continental-drift	natural-event	only wordnet
single	continental-drift	process	only wordnet
single	continental-glacier	geological-formation	only wordnet
single	continental-glacier	ice-mass	only wordnet
single	continental-glacier	physical-object	only wordnet
single	continental-shelf	geographical-feature	only wikidata
single	continental-shelf	geological-formation	only wordnet
single	continental-shelf	natural-depression	only wordnet
single	continental-shelf	physical-object	only wordnet
single	continental-shelf	waterbody-bed	only wordnet
single	continental-slope	body-of-water	only sumo
single	continental-slope	geographical-area	only sumo
single	continental-slope	geographical-feature	only wikidata
single	continental-slope	geological-formation	only wordnet
single	continental-slope	natural-depression	only wordnet
single	continental-slope	physical-object	only wordnet
single	continental-slope	place	only sumo
single	continental-slope	waterbody-bed	only wordnet
single	contour-line	information	only yago
single	contour-line	line	only opencyc
single	contour-map	artifact	only wordnet
single	contour-map	information	only sumo
single	contour-map	physical-object	only wordnet
single	contrail	material	only sumo
single	contrail	natural-event	only wordnet
single	contrail	process	only wordnet
single	contrail	substance	only sumo
single	contrail	weather	only wikidata
single	convection	event	only sumo
single	coral-reef	geographical-feature	only wikidata
single	coral-reef	geological-formation	only wordnet
single	coral-reef	island	only wikidata
single	coral-reef	natural-elevation	only wordnet
single	coral-reef	natural-ridge	only wordnet
single	coral-reef	physical-object	only wordnet
single	coral-reef	place	only yago
single	coral-reef	shoal	only wikidata
single	core	geographical-area	only sumo
single	country	geographical-area	only sumo
single	countryside	geographical-area	only wordnet
single	crag	geographical-area	only sumo
single	crag	geographical-feature	only wikidata
single	crag	geological-formation	only wordnet
single	crag	land	only sumo
single	crag	physical-object	only wordnet
single	crag	place	only sumo
single	crag	yard	only sumo
single	crater	cavity	only opencyc
single	crater	depression	only opencyc
single	crater	geological-formation	only wordnet
single	crater	physical-object	only wordnet
single	crater	place	only sumo
single	crater	slope	only opencyc
single	crosswind	motion	only wikidata
single	crosswind	natural-event	only wordnet
single	crosswind	process	only wordnet
single	crosswind	weather	only wordnet
single	cumulonimbus	material	only sumo
single	cumulonimbus	natural-event	only wordnet
single	cumulonimbus	process	only wordnet
single	cumulonimbus	substance	only sumo
single	cumulonimbus	weather	only wikidata
single	cumulus	material	only sumo
single	cumulus	natural-event	only wordnet
single	cumulus	process	only wordnet
single	cumulus	substance	only sumo
single	cumulus	weather	only wikidata
single	cyclone	event	only sumo
single	cyclone	motion	only wikidata
single	cyclone	process	only wordnet
single	cyclone	weather	only wordnet
single	cyclone	wind	only wikidata
single	cyclonic-storm	low	only claude
single	cyclonic-storm	natural-event	only wordnet
single	cyclonic-storm	process	only wordnet
single	cyclonic-storm	storm	only wordnet
single	dairy	geographic-point	only wordnet
single	dale	geographical-feature	only wikidata
single	dale	geological-formation	only wordnet
single	dale	landform	only wikidata
single	dale	physical-object	only wordnet
single	dead-reckoning	accomplishment	only sumo
single	dead-reckoning	leader	only sumo
single	dead-reckoning	procedure	only sumo
single	dead-reckoning	skill	only wikidata
single	dead-reckoning	volition	only sumo
single	declivity	geographical-area	only sumo
single	declivity	geological-formation	only wordnet
single	dell	geographical-feature	only wikidata
single	dell	geological-formation	only wordnet
single	dell	landform	only wikidata
single	dell	physical-object	only wordnet
single	depth-finder	physical-object	only wordnet
single	desert	geographical-feature	only wikidata
single	dew	compound	only sumo
single	dew	material	only sumo
single	dew	process	only wordnet
single	dew	substance	only sumo
single	dew	water	only sumo
single	diapir	physical-object	only wordnet
single	direct-tide	event	only wordnet
single	direct-tide	tide	only wordnet
single	distributary	landform	only yago
single	distributary	place	only yago
single	district	geographical-area	only sumo
single	ditch	geographical-area	only sumo
single	ditch	landform	only yago
single	doldrums	event	only sumo
single	doldrums	natural-event	only wordnet
single	doldrums	process	only wordnet
single	doldrums	weather	only wordnet
single	dormitory	geographical-area	only sumo
single	downdraft	event	only sumo
single	downdraft	natural-event	only wordnet
single	downdraft	process	only wordnet
single	downdraft	weather	only wordnet
single	downdraft	wind	only wordnet
single	downhill	geographical-area	only sumo
single	downhill	geological-formation	only wordnet
single	downhill	land	only sumo
single	downhill	physical-object	only wordnet
single	downhill	place	only sumo
single	downhill	slope	only wordnet
single	downhill	yard	only sumo
single	downland	geographical-area	only sumo
single	downland	geological-formation	only wordnet
single	downland	land	only sumo
single	downland	natural-elevation	only wordnet
single	downland	physical-object	only wordnet
single	downland	place	only sumo
single	downland	yard	only sumo
single	downpour	natural-event	only wordnet
single	downpour	precipitation	only wordnet
single	downpour	process	only wordnet
single	downpour	weather	only wordnet
single	drainage-basin	cavity	only opencyc
single	drainage-basin	depression	only opencyc
single	drainage-basin	geographical-feature	only wikidata
single	drainage-basin	landform	only wikidata
single	drainage-basin	natural-depression	only wikidata
single	drainage-basin	place	only yago
single	drainage-basin	slope	only opencyc
single	draw	geographical-feature	only wikidata
single	driveway	geographical-area	only sumo
single	drizzle	event	only opencyc
single	drizzle	natural-event	only wordnet
single	drizzle	process	only wordnet
single	drizzle	situation	only opencyc
single	drought	attribute	only wordnet
single	drought	event	only opencyc
single	drought	situation	only opencyc
single	drought	state	only wordnet
single	drought	weather	only opencyc
single	dry-season	event	only opencyc
